AAV2020;CS2;CS3;CS5;CS6
355;1100.9837038479561;822.9344637263716;4009.6769799936314;3759.579606548642
356;821.115735152278;1106.2821076171924;4597.827395224082;3464.7131626041023
357;999.8151370000375;1740.5321176745363;5039.516249337056;4700.617475237025
358;753.852053234365;1080.5515419987125;3774.2840927175434;4652.600238980683
359;1567.3625166227744;1131.6173350877962;3272.8785137122013;2453.1229794659794
360;1063.0975787408606;824.2271724395947;3459.6944124058728;3327.475209568179
361;1187.253058604943;1117.5159756373696;3343.3539577945076;2727.9028910334123
362;873.1232421449071;1105.3079860490195;3852.2739431129185;5470.019968796821
363;1109.7998516753992;805.1221001989754;3223.220502742376;2080.7977991108014
364;899.6486499273539;1826.733687937827;3373.635557697631;3528.0353304564683
365;848.3849690104382;1137.4603818966755;3028.92416966107;3851.1039853498723
366;844.0435200576695;794.2271004150763;3132.423596532568;4200.385532808023
367;1018.3266002628861;874.6731010596931;3412.992455384602;3452.773616810186
368;690.8634839396397;1576.0457495095088;3591.0009808749855;4552.438683133022
369;973.2533860328767;1287.5381166392553;3631.8307112435405;3018.8989125442827
370;619.8651455396035;669.5421958051468;3587.307221739984;2833.9184403001486
371;2078.071601544734;1032.4715163581843;3604.8355378337365;1950.0147755695195
372;602.288270575736;703.1891728904798;3386.8832013621877;3539.786225277657
373;767.0760947292453;854.7810947370192;3384.209406986634;3784.7955917730646
374;759.4273403797811;1182.410923031041;3659.29549098565;3684.3374685930485
375;892.5943895941344;1439.677944521176;2639.7613603086975;4115.843379196829
376;888.997077886956;1247.9040626176504;3265.4874725486734;2455.0774635283487
377;1007.2596430139587;742.0241803694731;3499.833598006858;3004.838956864408
378;635.3181620099604;560.4331212823826;2793.2883644431827;2990.5082453046934
379;904.8931038042342;948.8134689756088;2573.228068967015;6605.707249486902
380;609.5112866296067;740.1320640675746;2881.662201177299;3544.47248774631
381;640.0152834481166;913.9894898617418;3045.8916566996786;3291.793584778707
382;879.1125515542161;943.4273583794961;3383.3601349543537;2666.7693996846383
383;794.0062137589189;743.0767190692047;2792.2354800175585;2829.4012292090265
384;1996.3515922748782;1789.67443334836;3673.572704961425;2386.4711670981774
385;849.6766257157728;433.0443316080524;2726.765934663879;2888.1616635915425
386;978.0359965683276;658.1648819946796;3168.5957416211613;3092.3345746791892
387;805.8658835009171;907.2680870566195;3276.102102698133;5619.2108690200375
388;1226.034062405631;843.5790945246149;2975.6143836018073;2635.0021451605326
389;469.1879002152021;823.0303381569177;2868.748734486071;3647.897766919226
390;1161.8569539716727;1343.094929441353;3387.7157404712466;3458.2821756388144
391;731.3709411521942;1270.2646934995923;3533.4303074502163;2789.902531016518
392;893.8569495530795;1371.2912781204234;2524.9719150114106;3141.0776232834073
393;862.2554705027253;882.6164008197372;3325.802918607781;2684.952482091784
394;1013.8876585933579;1939.2016091457813;3007.878085438078;2327.421394142385
395;992.3311598402008;1165.4234231880364;2843.2354035083713;2346.1751046735185
396;747.0019455449923;928.5981977491492;3057.555138117994;2912.344670273512
397;793.2073637118743;767.3296857131859;2815.7293435873953;3731.26433695093
398;797.5280142894103;966.7573741153483;3167.5115081220847;1885.9509588659528
399;675.4084433986777;1654.390917435578;3150.110539343812;2663.187580463876
400;697.0455569569383;777.1839668399897;3073.4817653020004;3721.0543655202896
401;693.2667914228219;688.9866592936097;3087.8583033810323;4229.772465318587
402;410.6783806138462;518.5267625669677;3097.406775299498;3691.71708305122
403;793.9742093249569;699.4947474127483;2551.4459569591036;3642.4362712123084
404;985.9766721783952;981.649439331189;3216.564267999474;2530.1377806783
405;1946.990387495283;1094.164830932895;4056.211802674939;2824.751132477736
406;1044.071535519271;715.4499097455687;2368.3191107588354;2350.2774553632244
407;841.3246990391921;804.1968939971675;2655.801218728788;2519.2728953840756
408;1963.2743747978395;1993.780630090548;3872.759268484371;1729.297444391891
409;391.8313251166941;691.9836531545999;3124.2113082062515;3421.3529191983102
410;1157.6717381166886;877.6422689090048;2911.729741981961;1729.4917530820808
411;561.3649312997525;883.1748519428879;2285.380657957867;4872.994662913955
412;1301.704083250441;805.6184146050052;2476.046039674648;1939.0035324631592
413;475.13605522207894;1104.0435072123998;2747.7565322241876;3314.6472419245533
414;933.4903292777809;1247.012657981786;3213.115657720971;1361.033398959596
415;649.877932146591;797.5504810866821;2694.204466760748;3072.638885887728
416;673.2336662066803;503.47009413032623;2810.6319994441355;3212.5148682211798
417;501.41181714608183;926.4689307259628;2830.2862205186684;2687.657519227153
418;867.1604569568691;1007.3855798159933;2869.003277940889;2430.0101036669134
419;840.0111868222468;925.4943511141097;2752.6136568133375;2128.624760010916
420;914.3115601387685;1221.4125789117531;2888.4217075676424;2980.0836541774
421;862.4565671017382;958.1845478787109;2628.38108632474;2293.7276688596826
422;667.0521408115445;890.0511016070288;2408.7991133174783;4403.2295667511935
423;1107.6915235317083;746.1957894658675;2967.7001991864663;3400.4823156399457
424;444.57524521674725;739.6542887815694;3178.0958535199065;3070.3883676792248
425;872.5333158746431;669.0596712454005;3131.5416405589544;2129.7233007773953
426;510.60661662661823;1026.1368951424317;2944.7144537228164;3733.8032442480553
427;1331.823382397471;885.5492575961789;3294.9122122857984;1768.059065585411
428;760.0292929460488;890.4301545845736;2087.052564966119;3068.301333195651
429;523.0824826515413;609.0684306659168;2291.47553345369;4111.15460926766
430;1555.426193679772;664.3226121028391;5201.623896309493;1574.7386275510466
431;595.9729894924227;1897.3822399534117;2866.8637423112323;2709.691789831251
432;1207.704830151288;942.1921672040189;3258.509155916723;2488.167166499794
433;799.8551150024618;918.8130195809482;3087.412930428154;3881.22108139903
434;926.5004867915619;822.4794155320518;2211.5197644780637;3155.7996614601243
435;708.4398815264394;775.6789670583028;2569.5009526227577;1689.0127142830231
436;564.288614126658;514.4216446130557;2403.44524089883;2874.508443541091
437;793.8438411125592;755.1077978160552;2510.5790661244637;3051.764604644822
438;884.3047276110532;1049.9386039193423;3946.373904107207;3374.5747635791936
439;789.341822576109;528.3936356917934;2955.420157791824;2286.6612930150877
440;1074.7708738727017;754.0733487606184;2733.5550325137806;2413.806318594231
441;611.5650038904772;520.5652900934984;2347.2878058992437;3000.0497642903974
442;640.8788614013575;807.8455062601149;2348.24496820936;2752.0879334678198
443;759.2403834594974;786.0895873505575;2893.042108543216;1539.050719813665
444;838.8423999151312;626.2355948840753;2168.156211010442;1375.9246868493622
445;608.6680328243444;420.8518518811815;2184.4806437785874;4474.98569376628
446;720.1317991708241;1276.0276867936188;2423.725820445228;2348.6234054628867
447;482.90865900629274;462.6175170814571;1943.1774519442;3257.2706141550643
448;427.741142576237;711.2394950061567;2702.225741326642;2508.55814498247
449;504.26373695534494;584.8766456084809;2479.3518658926537;2681.6756429109455
450;436.7157282796939;467.85071822619585;2412.4027077831984;3001.5995724367485
451;682.6882281963422;380.62666024160427;2595.6098140442055;3217.2638715229764
452;394.39589963542426;560.2260935217366;2457.8976559966713;2237.6350618917386
453;1080.372143301848;572.9205080119882;2162.365901936965;1395.325296712838
454;269.1132936476163;451.0862989276226;5031.918358116932;2443.296429413029
455;890.0369486289983;654.4799290489464;2603.7195613953127;2304.1294829595945
456;869.6629682760521;1057.8395402441529;2593.604832444381;2143.6217394203154
457;807.909452966135;567.6961675557292;2257.0583699139434;2539.140934905971
458;829.1101419467694;1164.1858672055391;2431.952361259663;1448.202591675756
459;1267.7725966553348;1437.9847894085146;1996.5251822514808;1444.3307822749348
460;535.9137537112014;848.221404504319;2244.456135724508;2694.7636881114295
461;344.2377844987462;535.1645507452266;2410.2901614514285;2768.1251711928066
462;564.286824956958;571.6029705133487;2216.73167989458;2755.4826518929085
463;867.550681690015;750.2807122907138;2555.0128689057183;1470.812335558292
464;1017.0220846789568;551.6391415080119;2201.5994049070378;1817.096040457858
465;609.1859673140907;462.83882746281154;2727.8110354080195;2212.943626586171
466;365.5089539519343;288.5025440237135;1910.4232013508076;2565.803829061902
467;900.5831964897466;833.044684053675;2092.4278106481875;1454.2830393516324
468;1101.1141501690176;1062.7859004354293;2106.9091110065715;1714.8817427503209
469;686.7727168512732;594.8278120715128;1769.05651745635;2040.6770166158724
470;424.38248345442395;494.1524110227131;2699.424229125175;2402.853896827164
471;686.8402513349664;408.98228447856314;1954.3529615381435;2614.149738497004
472;399.0371379989648;471.99897429603664;2456.332751686524;2645.0660583977447
473;460.672970287792;521.7270615833788;2144.7115844082027;2603.1446695695586
474;635.1314842598339;565.3791477047538;2208.4475109101;3287.625959309056
475;621.6295489754475;469.9631758085915;2239.493066664465;2639.342119271952
476;312.9133813084378;443.7118774167014;2362.27448368113;2925.4047328139886
477;443.47947208233853;500.43933624149975;1880.3868746430444;3463.064575352018
478;491.35381959625056;510.8743767829018;2104.8340310515564;2154.314187752919
479;452.5883193732866;577.6217415409409;2131.3832957220175;2413.67745525139
480;418.0657215600194;636.5801450447062;2185.380139477078;2652.3975116820097
481;439.7762937340885;723.218114137022;2097.009637276136;2374.223449916999
482;468.04729796960333;925.434818043763;1870.8500496911258;1973.5915765517811
483;579.0380194530043;659.5299177129971;2279.3496979416327;2082.348201481209
484;541.9751530518565;514.9761248164397;2041.8423881957278;2292.6239396436667
485;624.965394424642;622.6764673639273;1765.754824487828;1759.3740188367715
486;468.3248605011019;628.5797949861925;2380.023112133026;1625.3277674678384
487;375.5847818944453;576.4416637653682;2312.2417826292653;2173.5860795107233
488;571.0259301212745;397.7719618909304;2065.4333441315102;2037.7105596095
489;461.94133724108764;881.4198992773017;1893.7999675323815;2456.9606202366626
490;752.71747645149;679.4258645814396;1814.138737707208;894.9591072209931
491;416.028610566059;557.9595018563494;1960.6413006230252;2564.7505355631615
492;1342.454696521874;639.5037417399478;2117.9536566715637;899.1188236168275
493;559.8072112393517;375.798171968718;2050.325326374911;2471.97245226042
494;371.5095337720059;343.36966713943366;1786.668360510941;2632.076785983304
495;1220.571299737668;713.919212219949;2243.2125935077165;1452.301801049448
496;294.5405522793989;282.8745227968763;2016.2703277269525;1834.1254033711084
497;1032.3478333934509;948.2865331502175;1922.517628828622;1887.213769631008
498;416.87281682477;540.7416396147717;1597.7000222538927;2647.395209117864
499;542.4459301483046;561.6390668548709;1674.5438717650125;2293.872910007997
500;435.25108254831525;835.147877279442;2061.34713384862;2022.8807637318746
501;364.9335358158729;560.3387452906138;1773.3689342944579;2665.3945574816344
502;701.1338634317406;621.3906022785353;1876.0563013236488;2038.7195663465293
503;641.6794909825596;609.5892019699301;1749.4275755631177;1874.454385416198
504;487.16007594117957;1492.941683319638;1919.806863698395;1258.016316504194
505;473.23310605085715;1112.3874982498091;1819.3054628684758;2229.341314215541
506;623.2769693109583;722.7903036335592;1712.905582150304;1863.505318368776
507;396.0187369991455;543.5911340718146;1639.583063454982;2217.5426908840427
508;429.6430918408897;286.6682508893249;1516.9194846288992;2031.2341565685279
509;362.3192445226273;415.3484830248977;2133.7180621986013;1953.939362994353
510;560.7219149079475;1029.5308537786232;2002.9729905506963;1886.2639024689086
511;463.2808792615493;411.0655319378958;1934.861131008063;1402.9446043448636
512;396.8889176189875;364.95117549927716;1740.788263442828;2659.979017472191
513;1049.297848567058;726.765248467751;1703.9623551870532;1057.2560891831251
514;359.8175178276055;334.4031206563819;1709.3218456506736;2020.0856850735497
515;732.7809135607356;393.13973198473843;2139.247857256557;1476.0424505898188
516;681.8269921401271;599.361337568778;2028.957797618375;1412.6176029796595
517;363.8968221921999;531.4561922368372;3329.6337188756397;2047.5679872798805
518;722.2394952732775;724.8363175240698;2146.371035117716;1238.467418112198
519;571.8516084810998;628.7979067975426;1719.7818947147987;1369.8505180224654
520;504.89909391093;917.5648379533957;2159.541714239138;1787.7550430512902
521;884.4949189539307;666.0290692526413;1875.9830479411883;1611.6989992949723
522;642.149888234984;785.3003923199105;1671.837540515985;1089.423474143819
523;768.1207566018836;533.0398865612212;1708.1910337424147;1495.1413510899017
524;685.212410338293;869.8210964985966;1827.2516092552855;1913.3939384598814
525;230.89322001644064;552.5520087368146;1676.8832916437807;2613.419544476874
526;677.482645783951;558.4485405567516;1959.863307921299;2224.395898002238
527;350.9725480334219;544.5074990198365;1890.4188286280921;1926.31476642439
528;821.408069318217;646.7358957974782;1937.6465402608528;1483.738707923658
529;679.1098833029567;555.8985177947848;2109.3512534291312;979.4051764933183
530;423.9659596405957;607.0660216263682;1745.659452818737;1917.0969491546819
531;517.7461627626855;371.9993408915715;1408.8787676852307;2116.0817480670994
532;684.4432425879027;362.6360628425542;1648.2179043475653;1843.7915953279246
533;358.3005489569485;304.36606403764773;1909.5343740408612;1801.460613185887
534;353.61374962523337;346.26478963405054;1924.767391177484;2049.7699167397045
535;409.33869926175413;456.15061884600345;1656.592272346752;1548.8525424224895
536;721.0939307654289;644.6913941071759;2315.0517416698003;1785.695484668447
537;438.04761482141527;461.2037318240321;1768.7350272481426;2509.4330159389847
538;756.487727516155;593.606864177546;1809.065413029881;1713.324184203963
539;333.22779501105384;627.1682990202728;1653.180766399871;1481.17537186572
540;963.2734291370568;492.7473658435882;1937.0576554966124;1307.9158584476413
541;319.5708133603745;354.9114970454306;1656.2631950347247;2239.4416746973566
542;654.6717031034518;429.15723351712705;1449.1825717710074;1687.8353725846973
543;529.855504739283;480.56015256453503;1406.9864371156832;1842.7821609759367
544;342.37094197996225;596.9698316983868;1607.5975173410689;2035.414291844641
545;429.3869084338332;539.6446255960809;1574.232711671568;2094.0618358225556
546;480.5607662142302;346.3751728370191;1465.18613113982;1469.1847213498495
547;225.31052165920187;331.52313656616616;1800.967102228807;2094.918447440781
548;236.82533157835573;415.8113832417099;1773.0709505730515;1652.6043054058664
549;854.704233986854;537.1582640318679;1921.776460939291;1060.741833407076
550;1555.8551525145908;816.1614959496186;2125.4103486409263;1649.830466934055
551;356.4463224420932;322.1606361575749;1390.361442741594;2217.141507891491
552;359.11182408294485;557.4808214982969;1758.2978867198156;1620.2610210885061
553;350.9730056005501;438.45832978369236;1462.546860340468;2082.972344728782
554;422.40478765314657;445.6782294627234;1760.4889820641738;1598.6288935335108
555;407.80428210721067;537.3739955946733;1463.7187108602736;1632.1031850645647
556;646.300300145005;627.1648692617509;2120.331748381725;1593.271138620477
557;412.5022484158922;602.9447492631164;1808.859468879254;2084.395275108492
558;300.31583653408455;461.4707506124323;1699.1497125285202;951.9383340855584
559;353.4569888292938;851.70412717211;1337.9494985176811;1369.24697444408
560;261.2462865257017;654.745198962231;1624.297408080508;1912.186571120034
561;375.185324183223;303.62244656291193;1547.2653223389802;2273.821497190804
562;317.31252623477485;377.8822743763169;1462.140709917011;1872.8959112258265
563;373.9090370396895;416.721107917029;1450.126635798178;862.789751196835
564;964.7448180427216;451.4646472545437;1835.9160539640025;922.4426832447534
565;454.8197030414453;511.8753737310463;1526.9881484645389;1476.9597723657637
566;413.47976646704996;265.83004148941933;1761.2564437811168;1229.2595728023844
567;344.8403396713617;550.4773023486077;1644.927645427233;965.894816959571
568;299.6806563495265;418.7579343868402;1525.0978928575623;1957.4360433302775
569;290.7362527133238;357.56161990159137;1417.8084043136805;1600.456991213914
570;398.67370616052324;607.4571276100091;1583.003952527693;2147.282566089868
571;205.69784472120463;199.7505586027125;1242.1441233709747;1869.2961864095537
572;354.27073598893526;529.3162720237947;1899.825521996082;1420.6277342613841
573;258.86748928136524;180.84287253731267;1551.1963897089895;2213.3089789391843
574;360.36558602857457;223.30164429715458;1435.673548991273;1824.5077802427595
575;478.64303585809347;368.89996455819556;1553.0613860109825;1689.1918436622657
576;257.69233521044936;289.8133506097437;1065.6901591642056;2391.4457262348465
577;511.4290082397004;628.0501155790363;1711.7711017113083;1621.6470388411567
578;633.1446804959437;687.3642102673374;1158.238950525346;798.1989493706611
579;442.3929342249284;673.8555132687732;1046.5619377946643;1323.5411941994992
580;392.65663548399;578.7652965096149;1132.5701731427548;1992.430767577226
581;262.0905121299685;438.18371030831474;1478.3805339786559;1445.375159128818
582;510.3981556559643;668.5597281014478;1283.3404557265294;1174.552967205466
583;645.2021889876544;561.3544803469669;1319.8888952176644;1050.264797039622
584;169.5203286038741;250.47073435866247;1199.1270858534367;1417.033994001787
585;444.9959028121887;534.9182718223402;1602.1444600934146;1375.3631252729344
586;121.96304158590519;311.5834221627424;1454.2602032664402;1782.8957566626455
587;370.2765840315488;562.9508100730014;1281.510905465989;692.2278259649567
588;313.05240229234204;441.1873233267636;1244.8786873119486;1482.705677938317
589;589.0645556448599;663.7548697009261;1366.0093705128002;1368.763447740044
590;388.7515252573329;185.21884557087876;1298.8857512072389;1472.617969615509
591;416.85274955555;272.76497308172;1442.3041441800144;1518.9508971671519
592;516.5995584366469;782.0896219878091;1478.083019143829;1067.536765663702
593;377.9599632422879;306.35838635483947;1265.546012319564;2194.143956123511
594;401.2404466733549;358.6184627460858;1234.2109803612195;931.66021447462
595;300.80273094503474;461.0291438288836;1242.1636816671958;1426.2355780615242
596;381.1235422605132;568.1980365829842;1327.2006910443806;1552.603935630474
597;310.5415310588846;585.1311283622522;1624.2114797852055;1263.4020476768076
598;856.552850728372;645.584185453621;1334.472465739228;813.220597867368
599;467.081511591123;349.3762021133651;1186.0515985702923;802.9377363688053
600;390.81693436219433;217.95573974567407;1260.8026441676243;1407.657075003087
601;286.5435240672862;360.3106173784651;1365.3967652038034;1344.6879920488213
602;304.7327145939866;269.8807687791148;1018.7036977919927;1604.3863051328694
603;203.25947849810487;176.2455983901467;1080.110071999132;1536.9612571753094
604;300.6778175576584;242.47906271122272;1157.9013118541307;1217.0682673253573
605;397.1309393689041;442.55355500417573;1364.871503886953;896.7276964806049
606;318.69177791680636;364.2414974762785;1264.2523021557242;1207.0821886236574
607;289.2789904694538;392.89172705057;1120.2433651377569;2179.502362720526
608;380.3510083016208;240.33130851647837;1479.462687228738;1009.9624140337614
609;359.78293363057446;109.02750262564845;1072.2474793322078;1234.8802223433502
610;219.24804846649656;210.8843792944763;1238.95674096468;1254.5826892029995
611;250.4854744870341;454.887385785628;1099.421298028338;1752.5786708666628
612;537.4647646050423;361.4921817449607;1308.3646257567787;834.7596231897426
613;271.0529745042523;336.13691849446263;1287.6874744817615;1106.7831114428818
614;134.7053617032406;245.17062923051662;1262.310995280524;1279.559416610224
615;248.469085281542;445.21000161171503;824.976900440918;934.365214707407
616;504.9617925926856;460.87379395096184;1265.469032479908;755.3299836601516
617;506.4636880847536;490.8110857375737;1374.0884189881792;1099.5770556768803
618;462.5505718792574;182.95490878119958;1248.1459014741858;1344.1849492944098
619;311.9816025226155;311.7796276853959;1152.1672212488197;1283.3839445217056
620;277.7084368061;370.950774056647;1495.0598610387528;1085.029136942693
621;343.98422040768224;172.9457485569382;1105.3877105094155;1483.7537829017454
622;120.6709997851438;280.620418832205;3118.46169861502;1101.734677046617
623;180.6557301178714;291.18969345637;1313.277169245232;926.136108456549
624;178.99168360430969;210.43184497761337;1087.9889694744033;1262.8348743178453
625;258.0887319412466;268.03888179158866;969.452102620865;1206.2100382967637
626;222.3695776949432;221.44264779646264;767.3004201329834;1365.1080746629061
627;271.6925712312631;250.5648209318266;1138.3724844776468;1228.8890863481467
628;380.28915121335;524.404645485469;1235.384206830816;871.586109703508
629;136.15249419206987;288.8740594949201;1616.2117908699595;1244.3455954954677
630;227.11615924969993;339.36802206198223;1125.1101455214737;1057.4941989163517
631;174.5609042909514;252.282229531949;969.2327980831004;1403.7390516032024
632;590.329869964585;328.69978653120836;1367.537843135346;927.991667729592
633;375.62200573197424;337.48066370995593;904.6824289152177;1038.1818330039275
634;109.4054981984532;235.471281644668;917.760156838595;1607.96867431759
635;139.82829553177098;200.9908084583344;1041.8082579457127;1130.4131184354433
636;332.9947936671225;249.78122080779997;868.1953809196415;1314.8680917399133
637;316.1414262112271;333.3172431774306;1279.012778636802;1018.1465548569778
638;298.6020164980238;295.4786970083295;1379.166440387256;1299.5691274355909
639;251.94828795744826;342.5024578589729;1035.8137289075428;779.8080454463673
640;302.908964559178;384.656714805108;1157.921768327322;1094.0286799195092
641;239.9031574591777;203.70117402229678;880.8304660199863;1328.4842036614612
642;320.118408244281;278.355414995403;1279.635352131487;1396.753989352141
643;190.4564943435769;239.81238570819687;1061.3151988870768;1445.7367731640775
644;171.76855985219734;221.45663612017205;821.2048584987704;1330.4542470185443
645;529.466392071424;408.46928499412;1101.6571408905752;814.441185547021
646;193.8672980952592;478.11797485187503;1108.035337964372;1117.7508170792012
647;155.2580845050911;239.456341975727;765.956532476411;1539.323455874335
648;271.24085110954707;357.9758901166048;843.8807822576981;1254.0118679042182
649;323.763890733258;686.736263238048;921.2370794356772;1168.384421488633
650;172.6208801994719;477.105626992145;1208.10044162319;905.679562424744
651;161.12305826965255;391.987150050324;1207.050200351128;959.6219267734708
652;243.7900556745193;384.0044757972292;946.5644099883477;1058.763115788902
653;224.469293355511;176.4144085392852;984.922445067516;1182.662534108123
654;234.69394687949642;230.5658234357411;1050.380248066797;556.7436843183514
655;225.0295498751523;395.7701064564876;1112.3442389002462;896.3695925421483
656;266.3835959201881;361.38333055793817;689.4978796465159;987.4636059163173
657;119.7820009481338;325.336877582919;888.902085093639;1050.094247839347
658;180.76319090568242;135.08616070510033;863.441209856614;1278.1944707486641
659;111.2733058230922;260.798961437386;969.7398753231388;877.604498619275
660;152.9869441281078;187.5874255294428;2134.82743274716;877.525103453383
661;239.8272823930566;271.0986276915926;968.648282327603;964.8638526537252
662;70.904928378311;328.3736617552908;940.8628458625109;1199.4151208714122
663;240.4257739362967;271.476355379673;925.393585761465;863.36699463893
664;307.7712103240876;333.875465790027;1035.474169430553;981.4580971539201
665;242.92428078754364;151.3124763926096;954.9307251548947;658.444676756754
666;289.316551101077;233.486942756725;772.653134265483;1259.931434818318
667;155.6451544532766;360.361220352562;617.0983795828138;1041.356097732637
668;220.3926470561797;188.8305911109988;784.198687588253;505.3478476537177
669;211.43443837560386;227.15959419480458;715.6751546081651;957.4055290946802
670;139.15305036680473;193.05504988405042;675.912191726006;972.3115072534965
671;278.99056159408804;357.259786519814;753.791428065485;699.623512084398
672;177.2142699823265;179.3772815312158;704.7333223572052;804.4333251548613
673;100.9639109501834;372.772343281206;782.191660626798;948.469538781842
674;60.9054133487806;211.650070506358;747.142229331671;510.9484087491141
675;432.80001660136;565.352793449315;600.861661499082;346.285294946229
676;120.4161614785872;135.2557343557344;652.8277400792069;916.121876603055
677;301.56720468572;311.462014408252;643.373172581564;583.4214394981
678;88.98621182996776;103.15327988810643;426.9541871237272;925.445023322804
679;186.1884781499744;148.6083688697782;573.0462636054481;264.893481007412
680;42.3302066034562;116.552295578718;416.334189360325;355.919078364472
681;327.449747879134;188.815301362567;663.128489486455;169.5339591968618
682;89.18697561196569;203.1376462290642;495.822299053962;263.180548863984
9A1;24853.02333832364;26232.071706409708;79345.70572856662;42299.071697312786
9A2;2359.78232426028;3538.0975726526126;12578.770267275033;5796.312470307299
9A3;439.34079315501015;441.8844111981742;1687.4551566347359;961.6730728644759
9B1;21940.60921732371;30371.935558030025;95563.48293896363;50327.15020708421
9B2;277.0751373921846;173.75729027513796;1560.887166855885;1397.121181347171
9B3;200.99584338526344;137.27546059388402;1471.383301473612;1531.0184300196584
9C1;8144.68199258133;13609.761210656641;34509.48737708886;19444.1882314481
9C2;906.9900597619769;1976.1967916598487;6314.753475604947;6340.884793099026
9C3;1065.8142776969798;2592.0680524747354;6475.176217793147;3893.9343097494
9D1;15242.553411629797;31193.868335812116;82769.11359239717;43457.863735920975
9D2;12762.292586208652;14323.20346759677;58355.052449583745;33954.08325491872
9D3;983.3067893213218;674.8661265434881;8461.887360397732;6488.896699869095
9D4;9623.683949522225;17752.841527536177;41977.791221047075;27018.31561679625
9D5;2137.3420849293357;1903.6696699077488;13266.596408071895;8985.75712339149
9D6;2103.580972227976;1695.3549867721472;11931.948753239321;7743.989183995557
9D7;264.55982611481227;116.88510704856296;1447.6587154071365;1641.067838895765
BAL;5072.959994766123;18237.799266747912;28125.93481291389;29559.2083249812
CHA;30.2498572394362;40.2519481390204;43.8255501412994;113.4691849429694
GEN;26478.400294467905;82113.4249498413;124986.41064597272;87398.89076741075
LAU;703.6414657697746;2232.139425011224;3882.746527005308;2415.310328482655
LUX;11906.06484370571;36389.99732232062;90344.91566801791;67552.8730096852
MON;4659.877831653115;8632.607384018464;24187.13043096976;11384.686161523246
SAR;1227.5888109392429;2820.047313103021;8519.08569551401;9473.519097969285
